Lat,Lng,Address,Street Number,Locality,County,Year Built,Height Regime,Apartment Count,Surface,Examination Year,Certified Expert,Has Warning Panels,Observations,Risk Category
47.1574109,27.6190932,Vasile Lupu,"118, bl. C1",Iasi,Iasi,1966,P+4E,60,5605,1993,M.V.Molocea,,,N/A
47.16623,27.58869,Bulevardul Independentei,"25-33, bl. C1-5",Iasi,Iasi,1982,P+M+8E,152,7202,1993,M.V.Molocea,,,N/A
47.160563,27.5893685,A.Panu ,"50-54, bl. H1-3",Iasi,Iasi,1979,P+10E,120,6855,1993,Victor Mihalache,,,N/A
47.1669382,27.581386,Piata Unirii,"5, bl. 12",Iasi,Iasi,1961,P+M+6E,60,5302,1993,Victor Mihalache,,,N/A
47.1781271,27.5706226,Copou,"36, bl. B3",Iasi,Iasi,1961,P+8E,53,4933,1993,M.V.Molocea,,,N/A
47.1790658,27.5698621,Copou,"44, bl. B1",Iasi,Iasi,1961,P+8E,53,4933,1993,M.V.Molocea,,,N/A
47.174873,27.547325,Pacurari ,"16-18, bl. 556",Iasi,Iasi,1983,P+4E,32,2651,1993,M.V.Molocea,,,N/A
47.1751638,27.5460346,Pacurari,"24, bl. T6",Iasi,Iasi,1976,P+10E,55,4723,1993,M.V.Molocea,,,N/A
47.1714203,27.5687885,Pacurari,"44, bl. T5",Iasi,Iasi,1976,P+10E,43,4243,1993,M.V.Molocea,,,N/A
47.13603,27.573835,Nicolina,"38, bl. 965",Iasi,Iasi,1988,P+4-7E,24,2320,1993,Victor Mihalache,,,N/A
47.1118761,27.5604214,Nicolina,"bl. 977 A,B,C",Iasi,Iasi,1985,P+8(9)E,78,6820,1993,Victor Mihalache,,,N/A
47.1737925,27.550833,Canta,"2, bl. 455",Iasi,Iasi,1983,P+4E,38,1255,1993,Victor Mihalache,,,N/A
47.1509133,27.593602,Tutora,"7A, bl. E3",Iasi,Iasi,1968,P+4E,80,5720,1993,Ctin Firtea,,,N/A
47.150488,27.593745,Tutora,"11, bl. E2",Iasi,Iasi,1968,P+4E,50,4530,1993,Ctin Firtea,,,N/A
47.150233,27.5944421,Tutora,"13A, bl. E1",Iasi,Iasi,1968,P+4E,50,4530,1993,Ctin Firtea,,,N/A
47.1758896,27.5754544,Codrescu,"7B, bl. B1",Iasi,Iasi,1967,S+P+4E,20,1399,1994,Virgil Aur,,,N/A
47.1518292,27.5835347,Al.Decebal,"8A, bl. A13",Iasi,Iasi,1969,P+4E,20,1255,1994,Virgil Aur,,,N/A
47.14993,27.584741,Al.Decebal,"13A, bl. A 7",Iasi,Iasi,1969,P+4E,20,1255,1994,Virgil Aur,,,N/A
47.1499107,27.5847419,Al.Decebal,"15A, bl. A9",Iasi,Iasi,1969,P+4E,20,1255,1994,Virgil Aur,,,N/A
47.1559126,27.5752784,Al.Decebal,"38, bl. A 17",Iasi,Iasi,1969,P+4E,20,1255,1994,Virgil Aur,,,N/A
47.1487019,27.5811922,Bulevardul Nicolae Iorga,"45A, bl. 12",Iasi,Iasi,1970,P+4E,40,2350,1994,Virgil Aur,,,N/A
47.1514204,27.5963124,Primaverii,"19A, bl. A 1",Iasi,Iasi,1970,P+4E,20,1402,1994,Virgil Aur,,,N/A
47.1509896,27.5946583,Tutora,"11C, bl. E1",Iasi,Iasi,1970,P+4E,58,2320,1994,Virgil Aur,,,N/A
47.1470413,27.5872311,Al.Rozelor,"26A, bl. A6",Iasi,Iasi,1970,P+4E,20,1230,1994,Virgil Aur,,,N/A
47.147074,27.588003,Al.Rozelor,"28A, bl. AS",Iasi,Iasi,1970,P+4E,20,1230,1994,Virgil Aur,,,N/A
47.1466703,27.5890023,Al.Rozelor,"34A, bl. A3",Iasi,Iasi,1970,P+4E,20,1230,1994,Virgil Aur,,,N/A
47.1471321,27.5889349,Al.Rozelor,"38A, bl. A4",Iasi,Iasi,1970,P+4E,20,1230,1994,Virgil Aur,,,N/A
47.1570708,27.6207901,Vasile Lupu,"124A, bl. A1",Iasi,Iasi,1969,P+4E,60,4150,1994,Virgil Aur,,,N/A
47.15161,27.5821656,Al.Decebal,"14, bl. X6",Iasi,Iasi,1966,S+P+4E,20,1333,1994,Virgil Aur,,,N/A
47.17453677,27.56789303,Titu Maiorescu,"24C, bl. H3",Iasi,Iasi,1968,S+P+4E,20,1340,1994,Virgil Aur,,,N/A
47.1792377,27.5705452,Castei,2A,Iasi,Iasi,1967,S+P+4E,40,2205,1994,Virgil Aur,,,N/A
47.1472761,27.5848296,Bulevardul Nicolae Iorga,"51A, bl. F3",Iasi,Iasi,1968,P+4E,20,1225,1994,Virgil Aur,,,N/A
47.160607,27.5662164,Roman Voda,bl. H8,Iasi,Iasi,1971,P+4E,80,4520,1994,Virg· Aur,,,N/A
47.1558871,27.5664891,Mircea cel Batran,bl. H1,Iasi,Iasi,1973,P+4E,60,4230,1994,Virgil Aur,,,N/A
47.160708,27.611356,Pictorului,"4A, bl. K1",Iasi,Iasi,1967,S+P+4E,60,4366,1994,Virgil Aur,,,N/A
47.1751022,27.5450751,Pacurari,"28, bl. T7",Iasi,Iasi,1967,S+P+10E,65,4520,1994,Virgil Aur,,,N/A
47.16795191,27.54303404,Simionescu,"35-39, bl. S1-3",Iasi,Iasi,1977,S+P+4E,55,3966,1994,Virgil Aur,,,N/A
47.1644423,27.5805939,Stefan cel Mare,4(Guliver),Iasi,Iasi,1960,S+P+6(7)E,115,6902,1994,Virgil Aur,,,N/A
47.1636395,27.5619007,Basarabi,"7, bl. 23",Iasi,Iasi,1975,S+P+10E,43,2530,1994,Virgil Aur,,,N/A
47.16395785,27.61339385,Ciric,"38 A,B, bl. V1",Iasi,Iasi,1970,P+4E,80,5340,1994,Virgil Aur,,,N/A
47.1630687,27.5627991,Basarabi,"8, bl. U1",Iasi,Iasi,1971,P+4E,80,2530,1994,Virgil Aur,,,N/A
47.1643048,27.5548297,Procopiu,"4, bl. R10",Iasi,Iasi,1976,P+4E,80,2562,1994,Virgil Aur,,,N/A
47.1495444,27.5811743,Al.Rozelor,"2A, bl. X2",Iasi,Iasi,1967,P+4E,20,1366,1995,Victor Mihalache,,,N/A
47.1569009,27.6197536,Vasile Lupu,"120a, bl. S5",Iasi,Iasi,1967,P+4E,30,1876,1995,Victor Mihalache,,,N/A
47.1786154,27.5639387,Aurora,"3, bl. B5",Iasi,Iasi,1969,P+4E,50,3210,1995,Victor Mihalache,,,N/A
47.1653301,27.5821611,Cuza Voda,"1, bl. 8",Iasi,Iasi,1961,P+6E,61,4966,1995,Victor Mihalache,,,N/A
47.1660075,27.5806872,Piata Unirii,"6, bl. 9",Iasi,Iasi,1961,P+6E,102,3212,1995,Victor Mihalache,,,N/A
47.163209,27.610766,Stejar,"37 A, bl. A 1",Iasi,Iasi,1969,P+10E,176,6955,1995,Victor Mihalache,,,N/A
47.155842,27.6233801,Vasile Lupu ,"138-140, bl. A 1",Iasi,Iasi,1968,P+9E,320,7995,1995,Victor Mihalache,,,N/A
47.157223,27.621485,Vasile Lupu,"128-130, bl. A2",Iasi,Iasi,1968,P+9E,320,7995,1995,Victor Mihalache,,,N/A
47.155138,27.575151,Decebal,"32, bl. B7",Iasi,Iasi,1965,P+4E,40,2335,1995,Victor Mihalache,,,N/A
47.16191,27.6156479,Dr. Savini,"3A, bl. J4",Iasi,Iasi,1968,P+4E,40,2336,1995,Victor Mihalache,,,N/A
47.1819617,27.5683012,Codrescu,19,Iasi,Iasi,1930,P,1,122,1996,Victor Mihalache,,,N/A
47.1533657,27.5990532,Splai Bahlui,"31, bl.B4",Iasi,Iasi,1963,P+10E,44,2740,1996,Victor Mihalache,,,N/A
47.1548642,27.5740128,Bulevardul Nicolae Iorga,"1A 39, bl.H2",Iasi,Iasi,1965,P+9E,126,4102,1996,Victor Mihalache,,,N/A
47.160598,27.618247,I.Creanga,"85A, bl.C3",Iasi,Iasi,1969,S+P+10E,66,4566,1996,Virgil Aur,,,N/A
47.249776,26.721893,Str.Nicolae lorga,bl.V6-7,Pașcani,Iasi,1962,P+2E,36,2418,1992,M.V.Molocea,,,U2
47.2476351,26.719011,Str. Closca,"nr.1, bi. P4-6",Pașcani,Iasi,1970,P+4E,60,3864,1994,M.V.Molocea,,,N/A
47.2475031,26.7178272,Str. Crisan,"3, bl. P1 -3",Pașcani,Iasi,1970,P+4E,60,3864,1994,M.V.Molocea,,,N/A
47.4285072,26.9018997,Bloc B3,,Hârlău,Iasi,1971,P+3E,32,1673,1993,Victor Mihalache,,,U3
47.42809358,26.90211317,Republicii,"4, bl.11",Hârlău,Iasi,1976,P+4E,54,3215,1994,Victor Mihalache,,,N/A
47.213431,27.00945,Petru Rares,"23, bi. A 1",Târgu Frumos,Iasi,1972,S+P+4E,30,2268,1994,Victor Mihalache,,,N/A
